                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.49635,                0.39364,                0.88816,                0.99166,                0.88037,                0.96771,                0.86264,                0.47273,                0.40574,                0.86595,             0.00068716,             0.00068716,             0.00068716
                    161,                0.50205,                0.39517,                0.88321,                0.97466,                0.89842,                0.96576,                0.86273,                 0.4837,                0.41556,                0.86405,             0.00068518,             0.00068518,             0.00068518
                    162,                0.48922,                0.38178,                0.88485,                 0.9491,                0.92464,                0.95808,                0.86297,                0.47019,                 0.4116,                0.87688,              0.0006832,              0.0006832,              0.0006832
                    163,                0.49261,                0.39393,                0.88678,                0.92723,                0.93245,                0.94928,                0.85743,                0.46467,                0.40161,                0.86635,             0.00068122,             0.00068122,             0.00068122
                    164,                0.49659,                0.38972,                0.88267,                0.94103,                0.92218,                0.96104,                0.86756,                0.47623,                0.41064,                0.88235,             0.00067924,             0.00067924,             0.00067924
                    165,                0.49611,                0.38736,                0.87941,                0.94827,                0.90925,                0.95825,                0.86689,                0.47556,                0.41069,                0.87532,             0.00067726,             0.00067726,             0.00067726
                    166,                0.50359,                0.39286,                0.88112,                0.96236,                0.90328,                0.95627,                 0.8631,                0.46878,                0.39765,                0.87125,             0.00067528,             0.00067528,             0.00067528
                    167,                 0.4823,                0.38381,                0.87959,                0.96226,                0.90963,                 0.9586,                0.86759,                0.48451,                0.38103,                0.87813,              0.0006733,              0.0006733,              0.0006733
                    168,                0.48683,                0.37823,                0.88509,                0.91917,                0.92114,                0.95506,                0.86788,                0.47037,                0.40881,                 0.8749,             0.00067132,             0.00067132,             0.00067132
                    169,                0.47898,                0.37742,                 0.8789,                0.96395,                0.92385,                 0.9616,                0.87116,                0.49145,                0.39585,                0.88195,             0.00066934,             0.00066934,             0.00066934
                    170,                0.48423,                0.38105,                0.88265,                0.94901,                 0.9301,                0.97017,                0.87172,                0.46587,                0.36495,                0.87195,             0.00066736,             0.00066736,             0.00066736
                    171,                0.48397,                0.38589,                0.88613,                0.95791,                0.91262,                0.96805,                 0.8726,                 0.4727,                0.37036,                0.87638,             0.00066538,             0.00066538,             0.00066538
                    172,                0.48937,                0.38383,                0.88557,                0.98278,                0.89366,                0.96856,                  0.869,                0.46604,                0.40855,                0.87346,              0.0006634,              0.0006634,              0.0006634
                    173,                0.49036,                0.38369,                 0.8844,                0.93106,                0.93716,                0.97093,                0.86891,                 0.4836,                0.40111,                0.87467,             0.00066142,             0.00066142,             0.00066142
                    174,                0.48021,                0.38094,                0.88359,                0.95093,                 0.9122,                0.96456,                0.87661,                0.47234,                0.37733,                0.86898,             0.00065944,             0.00065944,             0.00065944
                    175,                0.49875,                0.39504,                0.89373,                0.97135,                0.88732,                0.95947,                0.87301,                0.47782,                 0.4237,                0.87776,             0.00065746,             0.00065746,             0.00065746
                    176,                 0.4932,                0.38848,                0.88687,                0.98657,                0.87793,                0.95713,                0.87233,                0.49299,                0.40791,                0.87672,             0.00065548,             0.00065548,             0.00065548
                    177,                0.47743,                0.37494,                0.88398,                0.97682,                0.89932,                0.97175,                0.88941,                0.46141,                0.37645,                0.85764,              0.0006535,              0.0006535,              0.0006535
                    178,                0.47807,                0.37417,                0.87506,                0.97033,                 0.8985,                0.96456,                0.87915,                0.46829,                0.39152,                0.86536,             0.00065152,             0.00065152,             0.00065152
                    179,                0.48681,                 0.3834,                 0.8814,                0.96078,                0.91098,                0.96809,                0.86944,                0.48427,                0.37635,                0.88139,             0.00064954,             0.00064954,             0.00064954
                    180,                0.49479,                0.38723,                0.88484,                0.94578,                0.91036,                0.96255,                0.87061,                0.47452,                0.40093,                 0.8678,             0.00064756,             0.00064756,             0.00064756
                    181,                0.48228,                0.38106,                0.88354,                0.96658,                0.88872,                0.96124,                0.87149,                 0.4843,                0.40691,                 0.8711,             0.00064558,             0.00064558,             0.00064558
                    182,                0.47621,                0.37445,                  0.879,                0.96867,                0.90348,                0.96141,                0.87825,                0.46669,                0.41564,                 0.8642,              0.0006436,              0.0006436,              0.0006436
                    183,                0.48431,                0.38378,                0.88762,                0.96999,                0.90848,                0.96124,                0.86916,                0.48068,                0.40753,                0.88464,             0.00064162,             0.00064162,             0.00064162
                    184,                0.48628,                0.38172,                0.88296,                0.94571,                0.90592,                0.96079,                0.86629,                 0.4856,                 0.3986,                0.89071,             0.00063964,             0.00063964,             0.00063964
                    185,                0.47303,                0.36915,                 0.8817,                0.93294,                0.89564,                0.96016,                0.87309,                0.47591,                0.38627,                0.88007,             0.00063766,             0.00063766,             0.00063766
                    186,                0.46285,                 0.3679,                0.87406,                0.95251,                0.92162,                0.97009,                0.86169,                0.47957,                0.39526,                0.87608,             0.00063568,             0.00063568,             0.00063568
                    187,                0.47821,                0.37661,                0.88173,                0.93436,                0.91987,                0.96461,                0.86602,                0.48021,                0.40448,                0.87017,              0.0006337,              0.0006337,              0.0006337
                    188,                0.47662,                0.37839,                0.88303,                0.93781,                0.94057,                0.97094,                0.86689,                0.48141,                 0.4022,                0.86823,             0.00063172,             0.00063172,             0.00063172
                    189,                0.48739,                0.37802,                0.88531,                0.94831,                0.93223,                0.97251,                0.87671,                0.46344,                0.37419,                 0.8651,             0.00062974,             0.00062974,             0.00062974
                    190,                0.49368,                0.37685,                 0.8895,                0.94479,                 0.9287,                0.96453,                0.87964,                0.46041,                0.38109,                0.87052,             0.00062776,             0.00062776,             0.00062776
                    191,                0.49213,                0.37692,                0.88554,                0.96499,                0.92931,                0.96513,                0.87397,                0.47257,                0.37173,                0.86645,             0.00062578,             0.00062578,             0.00062578
                    192,                0.46841,                0.36733,                 0.8747,                0.93475,                0.92084,                  0.966,                0.88468,                0.45909,                 0.3969,                0.85678,              0.0006238,              0.0006238,              0.0006238
                    193,                0.47933,                0.37675,                0.88279,                0.95392,                0.89404,                0.95769,                0.86561,                0.45692,                0.39681,                0.85773,             0.00062182,             0.00062182,             0.00062182
                    194,                0.47249,                0.37293,                0.87678,                0.96759,                0.91902,                0.97065,                 0.8808,                0.46624,                0.38109,                0.86831,             0.00061984,             0.00061984,             0.00061984
                    195,                0.46602,                0.37379,                0.87504,                0.97405,                0.90268,                0.96881,                0.88141,                 0.4653,                0.38632,                0.86895,             0.00061786,             0.00061786,             0.00061786
                    196,                0.46816,                0.37072,                0.88142,                0.94455,                0.91093,                0.95851,                0.86575,                0.48145,                0.40348,                0.87639,             0.00061588,             0.00061588,             0.00061588
                    197,                0.47131,                0.38007,                0.88132,                0.96044,                0.89607,                 0.9625,                0.87378,                0.45801,                0.39016,                0.87076,              0.0006139,              0.0006139,              0.0006139
                    198,                0.47212,                0.36925,                0.88437,                 0.9471,                 0.8959,                0.96497,                0.86942,                0.47179,                0.42056,                0.87681,             0.00061192,             0.00061192,             0.00061192
                    199,                0.47961,                0.37297,                0.88037,                0.96382,                0.91668,                0.96604,                0.87759,                0.48456,                0.40951,                0.87846,             0.00060994,             0.00060994,             0.00060994
                    200,                0.47352,                0.37122,                0.88438,                 0.9867,                0.89401,                0.96458,                0.87679,                0.46957,                0.39966,                0.86642,             0.00060796,             0.00060796,             0.00060796
                    201,                0.48183,                0.37465,                0.88496,                0.97483,                0.88267,                0.95972,                0.87529,                0.46301,                0.40502,                0.85385,             0.00060598,             0.00060598,             0.00060598
                    202,                0.47509,                0.36832,                0.87465,                0.98185,                0.91862,                0.96867,                0.86858,                0.48235,                0.39255,                0.86325,               0.000604,               0.000604,               0.000604
                    203,                0.46245,                0.36656,                0.88117,                0.95038,                0.93398,                0.96512,                0.87539,                0.47015,                0.37872,                0.85785,             0.00060202,             0.00060202,             0.00060202
                    204,                0.46278,                0.35923,                0.87337,                0.95904,                0.92284,                0.96714,                0.86774,                 0.4741,                0.37032,                0.86637,             0.00060004,             0.00060004,             0.00060004
                    205,                0.47833,                0.37402,                0.88219,                 0.9281,                0.93994,                  0.965,                0.86441,                0.47959,                0.38302,                0.86584,             0.00059806,             0.00059806,             0.00059806
                    206,                0.47691,                0.37721,                0.88231,                0.95878,                0.89437,                0.96268,                0.86919,                0.47289,                0.39609,                0.86452,             0.00059608,             0.00059608,             0.00059608
                    207,                0.46386,                0.36927,                0.87962,                0.95575,                0.89341,                 0.9518,                0.87215,                0.46564,                0.40259,                0.86773,              0.0005941,              0.0005941,              0.0005941
                    208,                  0.471,                0.37429,                0.88302,                0.97672,                0.90097,                0.96363,                0.88275,                0.45161,                0.38377,                0.85024,             0.00059212,             0.00059212,             0.00059212
                    209,                0.46218,                0.36184,                0.87844,                 0.9674,                0.91305,                0.95552,                0.87276,                0.44214,                0.38194,                0.84838,             0.00059014,             0.00059014,             0.00059014
                    210,                0.46537,                0.36264,                0.87684,                0.96157,                0.90972,                0.96146,                0.88793,                0.44352,                0.38978,                0.85417,             0.00058816,             0.00058816,             0.00058816
                    211,                0.46246,                0.35829,                0.86953,                0.91989,                0.93849,                0.95776,                 0.8699,                0.45864,                0.39755,                0.86255,             0.00058618,             0.00058618,             0.00058618
                    212,                0.45551,                0.35573,                0.87029,                0.94519,                0.91223,                0.95485,                0.87096,                0.46832,                0.40325,                0.87273,              0.0005842,              0.0005842,              0.0005842
                    213,                0.46813,                0.36021,                 0.8744,                0.97185,                0.90182,                0.96125,                0.86493,                0.47436,                0.39269,                0.86922,             0.00058222,             0.00058222,             0.00058222
                    214,                0.47129,                0.36671,                0.88018,                0.96538,                 0.9265,                0.97057,                0.88263,                0.46813,                0.37571,                0.87165,             0.00058024,             0.00058024,             0.00058024
                    215,                0.46642,                0.36652,                0.88016,                0.97281,                0.90742,                0.97225,                0.87858,                0.47017,                0.38361,                0.86623,             0.00057826,             0.00057826,             0.00057826
                    216,                0.46598,                0.36538,                0.87598,                0.98408,                0.91329,                0.96192,                0.87207,                0.47019,                0.38703,                0.86263,             0.00057628,             0.00057628,             0.00057628
                    217,                0.45971,                0.36253,                0.88008,                0.95331,                0.90158,                0.95524,                0.87101,                0.46806,                0.41774,                0.86899,              0.0005743,              0.0005743,              0.0005743
                    218,                 0.4541,                0.35957,                0.88254,                0.95336,                0.92859,                0.96431,                 0.8834,                0.46075,                 0.3861,                0.86442,             0.00057232,             0.00057232,             0.00057232
                    219,                0.46517,                0.36293,                0.87758,                0.96834,                0.94378,                0.96801,                0.88517,                0.45801,                0.36597,                0.86082,             0.00057034,             0.00057034,             0.00057034
                    220,                0.46569,                0.36929,                0.87986,                0.97201,                 0.9024,                0.96677,                0.86968,                 0.4741,                0.38518,                0.87449,             0.00056836,             0.00056836,             0.00056836
                    221,                0.46277,                0.35952,                0.87541,                0.97109,                0.88921,                0.95484,                0.86934,                0.46323,                0.43353,                0.87232,             0.00056638,             0.00056638,             0.00056638
                    222,                0.46021,                0.35631,                 0.8781,                0.98129,                0.89986,                0.96587,                0.87446,                0.48026,                0.41696,                0.86429,              0.0005644,              0.0005644,              0.0005644
                    223,                0.44946,                0.34772,                0.87087,                 0.9617,                0.91546,                0.96887,                 0.8786,                0.46964,                 0.3981,                0.86118,             0.00056242,             0.00056242,             0.00056242
                    224,                0.45982,                0.35731,                0.87708,                0.95233,                0.92517,                 0.9665,                0.87175,                0.48961,                0.37405,                0.87297,             0.00056044,             0.00056044,             0.00056044
                    225,                 0.4669,                0.35119,                0.87379,                0.96237,                0.90791,                0.96894,                0.87767,                0.47726,                0.40967,                0.86527,             0.00055846,             0.00055846,             0.00055846
                    226,                0.45333,                 0.3581,                0.87935,                0.92292,                0.94218,                0.96767,                0.88706,                0.45522,                0.39497,                0.85475,             0.00055648,             0.00055648,             0.00055648
                    227,                0.45705,                0.35451,                0.87126,                0.96756,                 0.9119,                0.96576,                  0.874,                0.47594,                0.41399,                0.86857,              0.0005545,              0.0005545,              0.0005545
                    228,                0.44832,                0.35205,                0.87036,                0.96416,                0.92389,                0.97379,                0.88823,                0.46183,                0.36686,                0.85984,             0.00055252,             0.00055252,             0.00055252
                    229,                0.45362,                0.35888,                0.87415,                0.98371,                0.91135,                0.97519,                0.88504,                0.44801,                0.36296,                0.84775,             0.00055054,             0.00055054,             0.00055054
                    230,                0.45633,                0.35575,                0.87071,                0.97915,                0.90206,                 0.9741,                0.88579,                0.45097,                0.37938,                0.84824,             0.00054856,             0.00054856,             0.00054856
                    231,                0.45663,                0.35612,                0.87627,                0.97137,                0.90616,                0.96359,                0.87549,                0.45469,                0.38104,                0.84745,             0.00054658,             0.00054658,             0.00054658
                    232,                0.44857,                0.35658,                0.87702,                0.96176,                0.90917,                0.96541,                0.87389,                0.45887,                0.37222,                0.85911,              0.0005446,              0.0005446,              0.0005446
                    233,                0.45642,                0.35543,                 0.8728,                0.94605,                0.94304,                0.97355,                0.87473,                0.46451,                0.36151,                 0.8574,             0.00054262,             0.00054262,             0.00054262
                    234,                0.45015,                0.35374,                0.87924,                0.98157,                0.91771,                0.96951,                0.87931,                0.45826,                0.36129,                0.85643,             0.00054064,             0.00054064,             0.00054064
                    235,                0.44163,                0.34234,                0.86988,                0.97337,                0.92099,                0.96757,                0.87646,                0.45578,                0.37378,                0.86799,             0.00053866,             0.00053866,             0.00053866
                    236,                0.44659,                0.34796,                0.87457,                0.95641,                0.94155,                0.97211,                0.88059,                 0.4583,                0.37173,                0.86914,             0.00053668,             0.00053668,             0.00053668
                    237,                0.45044,                0.35089,                0.87178,                0.96345,                0.92361,                0.97506,                0.88429,                0.45641,                0.37561,                0.86327,              0.0005347,              0.0005347,              0.0005347
                    238,                0.45249,                0.35615,                 0.8682,                 0.9377,                 0.9373,                0.97368,                0.88902,                0.45131,                0.36654,                 0.8573,             0.00053272,             0.00053272,             0.00053272
                    239,                0.45044,                0.35411,                0.87362,                0.97654,                0.90276,                0.97164,                0.89022,                0.45141,                0.36671,                0.85854,             0.00053074,             0.00053074,             0.00053074
                    240,                0.44505,                0.35098,                0.87667,                 0.9412,                0.92372,                0.97507,                0.88965,                0.44813,                0.37795,                0.85756,             0.00052876,             0.00052876,             0.00052876
                    241,                0.45263,                0.34868,                0.87501,                0.97039,                0.90138,                0.96589,                0.86933,                0.46516,                0.38517,                0.85426,             0.00052678,             0.00052678,             0.00052678
                    242,                0.44291,                0.34025,                 0.8653,                0.95577,                0.91059,                0.96454,                0.87276,                0.46236,                0.38044,                0.85416,              0.0005248,              0.0005248,              0.0005248
                    243,                0.45665,                 0.3513,                0.87637,                0.94297,                0.92303,                0.96868,                 0.8797,                0.46044,                 0.3695,                0.86151,             0.00052282,             0.00052282,             0.00052282
                    244,                0.44584,                0.34204,                0.87164,                0.98547,                0.88611,                0.96335,                0.86886,                0.46525,                0.36867,                0.85999,             0.00052084,             0.00052084,             0.00052084
                    245,                0.44998,                0.34898,                0.87102,                0.95578,                0.91845,                0.96537,                0.87558,                0.47085,                0.37643,                0.86401,             0.00051886,             0.00051886,             0.00051886
                    246,                0.44853,                0.34819,                0.86721,                0.97673,                0.90273,                0.96208,                0.86766,                0.47254,                0.38621,                0.86697,             0.00051688,             0.00051688,             0.00051688
                    247,                0.45537,                0.34923,                0.87446,                0.97082,                 0.8888,                0.95869,                0.86392,                0.48093,                0.39609,                0.87109,              0.0005149,              0.0005149,              0.0005149
                    248,                0.43592,                0.33623,                0.87142,                0.97478,                0.89515,                0.96212,                0.87704,                0.45499,                0.39379,                0.86344,             0.00051292,             0.00051292,             0.00051292
                    249,                0.43324,                0.33359,                0.86768,                0.96591,                0.90419,                0.96753,                0.87558,                0.46711,                0.37989,                0.86136,             0.00051094,             0.00051094,             0.00051094
                    250,                0.44529,                0.34859,                 0.8719,                0.96915,                 0.9183,                0.96981,                0.87228,                0.46047,                0.37951,                0.85759,             0.00050896,             0.00050896,             0.00050896
                    251,                0.45476,                0.34953,                0.86715,                0.97658,                0.90807,                0.96885,                0.87852,                0.45573,                0.38202,                0.85651,             0.00050698,             0.00050698,             0.00050698
                    252,                0.43782,                0.33914,                0.86797,                0.97272,                0.90357,                0.96145,                0.86794,                0.47419,                0.40816,                0.86649,               0.000505,               0.000505,               0.000505
                    253,                 0.4448,                0.34026,                0.86931,                0.97289,                0.90072,                0.95796,                0.87333,                0.46847,                0.39203,                0.86579,             0.00050302,             0.00050302,             0.00050302
                    254,                0.43657,                0.34117,                0.86577,                0.97268,                0.90613,                0.95753,                0.87418,                0.45828,                0.38439,                0.86005,             0.00050104,             0.00050104,             0.00050104
                    255,                0.44496,                0.33942,                0.87018,                0.97941,                0.89746,                 0.9631,                0.88007,                0.46348,                0.36523,                0.87097,             0.00049906,             0.00049906,             0.00049906
                    256,                0.43473,                0.33485,                0.87071,                0.92351,                0.94302,                0.96606,                0.88446,                 0.4391,                0.35101,                0.85976,             0.00049708,             0.00049708,             0.00049708
                    257,                0.43372,                0.33564,                0.86274,                0.93302,                0.94394,                0.96648,                0.87981,                0.45253,                0.37815,                0.85967,              0.0004951,              0.0004951,              0.0004951
                    258,                0.43671,                0.34041,                0.86587,                 0.9637,                0.90659,                0.96289,                0.87993,                 0.4406,                0.37965,                0.85772,             0.00049312,             0.00049312,             0.00049312
                    259,                0.43859,                0.34008,                0.87308,                0.95065,                0.92612,                0.96054,                0.87401,                0.44695,                0.35869,                0.85295,             0.00049114,             0.00049114,             0.00049114
                    260,                 0.4393,                0.33918,                0.86916,                0.94895,                0.92905,                0.96352,                0.87786,                0.46209,                  0.378,                0.85551,             0.00048916,             0.00048916,             0.00048916
                    261,                 0.4431,                0.34395,                0.86699,                  0.942,                0.91398,                0.96052,                0.87754,                0.46195,                0.39538,                0.86382,             0.00048718,             0.00048718,             0.00048718
                    262,                0.43076,                0.33261,                0.86756,                0.96364,                0.90683,                0.96113,                0.88426,                0.44756,                0.39445,                0.85336,              0.0004852,              0.0004852,              0.0004852
                    263,                0.43183,                0.33117,                0.86289,                0.98065,                0.88245,                0.96099,                0.88411,                0.44358,                0.39113,                0.84567,             0.00048322,             0.00048322,             0.00048322
                    264,                0.43778,                0.33607,                0.86527,                0.93061,                0.92519,                0.96588,                 0.8939,                0.43812,                0.37763,                0.85276,             0.00048124,             0.00048124,             0.00048124
                    265,                0.43755,                0.33618,                 0.8666,                0.94855,                0.91218,                0.96454,                0.88451,                0.44675,                0.40929,                0.85213,             0.00047926,             0.00047926,             0.00047926
                    266,                0.44472,                0.33991,                0.87418,                0.96449,                0.90955,                0.95938,                0.88167,                0.43449,                0.38314,                0.84055,             0.00047728,             0.00047728,             0.00047728
                    267,                0.43787,                0.33773,                0.86885,                0.96882,                0.90492,                0.95472,                0.86921,                0.43969,                0.39202,                0.84437,              0.0004753,              0.0004753,              0.0004753
                    268,                0.43332,                0.33854,                0.86789,                  0.957,                0.90688,                0.95414,                0.86591,                 0.4613,                0.41033,                0.85337,             0.00047332,             0.00047332,             0.00047332
                    269,                0.43754,                0.33859,                0.86633,                0.96001,                0.92294,                0.95822,                0.87493,                0.45278,                0.38562,                0.85324,             0.00047134,             0.00047134,             0.00047134
                    270,                0.43317,                0.33706,                0.86543,                0.95875,                0.92842,                  0.958,                0.87016,                0.46462,                0.38073,                0.85812,             0.00046936,             0.00046936,             0.00046936
                    271,                0.42775,                0.33514,                0.87188,                0.95992,                0.91408,                0.95425,                0.87301,                0.44868,                0.38907,                0.85404,             0.00046738,             0.00046738,             0.00046738
                    272,                0.43046,                0.33286,                0.86717,                0.95308,                0.92377,                0.96333,                  0.876,                0.45487,                 0.3868,                0.85887,              0.0004654,              0.0004654,              0.0004654
                    273,                0.43708,                0.33812,                0.87017,                0.94365,                0.92815,                0.97187,                0.88512,                 0.4505,                0.36411,                0.85487,             0.00046342,             0.00046342,             0.00046342
                    274,                0.42061,                0.32553,                0.86563,                0.96975,                0.90587,                0.97369,                0.88318,                0.46183,                0.36895,                0.85549,             0.00046144,             0.00046144,             0.00046144
                    275,                0.42991,                0.33314,                 0.8652,                0.96391,                0.89991,                 0.9651,                0.88159,                0.45095,                 0.3633,                0.85777,             0.00045946,             0.00045946,             0.00045946
                    276,                0.43904,                0.34231,                0.87106,                0.96902,                0.91457,                0.96898,                0.88267,                0.44604,                0.35889,                0.85429,             0.00045748,             0.00045748,             0.00045748
                    277,                0.43461,                0.33211,                0.87214,                0.95692,                0.90502,                0.96112,                 0.8805,                0.45237,                0.37091,                0.86015,              0.0004555,              0.0004555,              0.0004555
                    278,                0.42536,                0.32846,                 0.8618,                0.92909,                0.93956,                0.96556,                0.88407,                  0.451,                0.35418,                0.85537,             0.00045352,             0.00045352,             0.00045352
                    279,                0.42464,                0.32946,                0.86505,                0.96265,                0.89724,                0.96279,                0.88005,                0.45684,                0.38578,                0.85761,             0.00045154,             0.00045154,             0.00045154
                    280,                 0.4248,                0.32754,                0.85981,                0.97031,                0.89657,                0.96888,                0.88058,                0.45297,                0.40201,                0.85446,             0.00044956,             0.00044956,             0.00044956
                    281,                0.42807,                0.32777,                0.86418,                0.97683,                0.89921,                0.96667,                0.87911,                0.44315,                  0.378,                 0.8497,             0.00044758,             0.00044758,             0.00044758
                    282,                0.42701,                0.32887,                0.86146,                0.95118,                0.92652,                0.97365,                0.88947,                 0.4431,                0.36067,                0.85037,              0.0004456,              0.0004456,              0.0004456
                    283,                0.42602,                0.32994,                0.86552,                0.95911,                0.92273,                0.96331,                0.87827,                0.46365,                0.38605,                0.85959,             0.00044362,             0.00044362,             0.00044362
                    284,                 0.4174,                0.32413,                0.86454,                0.96644,                0.91535,                 0.9615,                0.88017,                0.45496,                0.39308,                0.86178,             0.00044164,             0.00044164,             0.00044164
                    285,                0.43806,                0.34591,                0.87043,                0.97882,                0.91841,                0.96551,                  0.882,                0.45603,                0.37159,                0.85749,             0.00043966,             0.00043966,             0.00043966
                    286,                0.42669,                0.33388,                0.86868,                0.95998,                0.92545,                0.96634,                0.87776,                0.44947,                0.37837,                0.85239,             0.00043768,             0.00043768,             0.00043768
                    287,                0.44078,                0.34525,                0.87445,                0.98266,                0.90619,                0.97013,                0.88289,                0.45836,                 0.3728,                 0.8558,              0.0004357,              0.0004357,              0.0004357
                    288,                0.41458,                0.32227,                0.86245,                 0.9646,                0.91774,                0.97277,                0.87851,                0.45977,                0.39091,                0.85804,             0.00043372,             0.00043372,             0.00043372
                    289,                0.42576,                0.33077,                0.85948,                0.97595,                0.92003,                0.97171,                0.88324,                0.44526,                0.35566,                0.85139,             0.00043174,             0.00043174,             0.00043174
                    290,                0.41503,                0.32181,                0.85466,                 0.9302,                0.91988,                0.95936,                0.88128,                0.45341,                0.36713,                0.86331,             0.00042976,             0.00042976,             0.00042976
                    291,                0.42276,                0.32713,                0.86601,                0.92352,                0.93623,                0.95806,                0.87426,                0.46446,                0.36521,                0.86767,             0.00042778,             0.00042778,             0.00042778
                    292,                0.42253,                0.33067,                0.86669,                0.92076,                0.94514,                0.95333,                 0.8666,                0.45918,                0.37351,                0.86341,              0.0004258,              0.0004258,              0.0004258
                    293,                0.42747,                0.33413,                0.86962,                 0.9252,                0.93036,                0.95296,                  0.867,                0.45976,                0.37115,                 0.8716,             0.00042382,             0.00042382,             0.00042382
                    294,                0.42055,                 0.3251,                0.86539,                0.95229,                0.91724,                0.96757,                0.89075,                0.44751,                0.34145,                0.86141,             0.00042184,             0.00042184,             0.00042184
                    295,                 0.4189,                0.32211,                0.86287,                0.96721,                 0.9066,                0.96596,                0.88116,                0.45717,                0.37129,                 0.8616,             0.00041986,             0.00041986,             0.00041986
                    296,                0.42249,                0.32819,                0.86406,                0.95148,                0.92803,                0.96421,                0.88413,                0.46395,                0.36703,                0.86462,             0.00041788,             0.00041788,             0.00041788
                    297,                0.41387,                0.32324,                 0.8607,                0.97484,                0.90047,                  0.957,                 0.8702,                0.46065,                0.38627,                0.86221,              0.0004159,              0.0004159,              0.0004159
                    298,                0.40099,                0.31455,                0.84734,                0.96706,                0.90223,                0.95614,                0.87121,                0.46216,                0.37529,                0.86262,             0.00041392,             0.00041392,             0.00041392
                    299,                0.41946,                0.31861,                0.86334,                0.97127,                0.91332,                0.96492,                0.87552,                0.46275,                0.37404,                0.87033,             0.00041194,             0.00041194,             0.00041194
                    300,                0.41637,                0.32254,                0.86571,                0.95386,                0.93062,                0.97294,                0.88126,                 0.4586,                0.35725,                0.86256,             0.00040996,             0.00040996,             0.00040996
                    301,                0.42777,                0.32901,                0.86752,                0.95004,                0.93136,                0.96769,                0.87522,                 0.4611,                0.36923,                0.86191,             0.00040798,             0.00040798,             0.00040798
                    302,                0.42431,                0.33091,                0.86765,                0.98116,                0.92359,                 0.9663,                 0.8802,                0.45105,                0.36784,                0.85499,               0.000406,               0.000406,               0.000406
                    303,                 0.4131,                0.32198,                0.85859,                0.97268,                0.92463,                0.96544,                0.87718,                0.45905,                0.37386,                0.86691,             0.00040402,             0.00040402,             0.00040402
                    304,                0.42248,                0.32541,                0.86508,                0.97095,                 0.9133,                0.96266,                0.87697,                0.45951,                0.38596,                0.86309,             0.00040204,             0.00040204,             0.00040204
                    305,                0.42639,                0.32885,                0.86043,                 0.9693,                0.92331,                0.96229,                0.87678,                 0.4612,                0.40014,                0.86442,             0.00040006,             0.00040006,             0.00040006
                    306,                0.41398,                0.31769,                0.86056,                0.96346,                0.91947,                  0.965,                0.87563,                0.45694,                0.37692,                0.86508,             0.00039808,             0.00039808,             0.00039808
                    307,                0.41771,                0.32175,                0.86249,                0.95511,                 0.9055,                 0.9614,                 0.8806,                0.44985,                0.38451,                0.86209,              0.0003961,              0.0003961,              0.0003961
                    308,                0.41511,                 0.3255,                0.86225,                0.96451,                  0.901,                0.96006,                0.87772,                0.45111,                0.39228,                 0.8678,             0.00039412,             0.00039412,             0.00039412
                    309,                0.42157,                0.32622,                0.86175,                0.96956,                0.91485,                0.96141,                0.88045,                 0.4522,                0.35979,                0.85563,             0.00039214,             0.00039214,             0.00039214
                    310,                0.41691,                0.32004,                0.86206,                0.95854,                 0.9084,                0.95675,                0.87534,                 0.4593,                0.36392,                0.86741,             0.00039016,             0.00039016,             0.00039016
                    311,                0.40886,                0.31963,                0.86217,                0.93786,                0.92511,                 0.9575,                0.87257,                0.45876,                0.38494,                0.86474,             0.00038818,             0.00038818,             0.00038818
                    312,                0.40645,                0.31717,                0.86237,                0.94089,                0.91983,                0.95785,                0.86993,                0.45259,                0.40257,                0.86568,              0.0003862,              0.0003862,              0.0003862
                    313,                0.40712,                0.31353,                0.86205,                0.96357,                0.89434,                 0.9541,                0.86634,                0.44672,                0.39951,                0.86141,             0.00038422,             0.00038422,             0.00038422
                    314,                 0.4022,                 0.3138,                0.85744,                 0.9722,                 0.8914,                0.95941,                0.87204,                0.44845,                0.39255,                0.85947,             0.00038224,             0.00038224,             0.00038224
                    315,                0.41909,                0.32054,                0.87182,                0.95277,                 0.9139,                0.95812,                0.86961,                0.45269,                0.38309,                0.86243,             0.00038026,             0.00038026,             0.00038026
                    316,                0.40842,                 0.3188,                0.86187,                0.96442,                0.90929,                0.96077,                0.86886,                0.46744,                0.39212,                0.87193,             0.00037828,             0.00037828,             0.00037828
                    317,                0.41448,                0.31713,                0.86348,                0.95409,                0.91035,                0.96078,                0.87622,                0.46254,                0.38648,                0.87438,              0.0003763,              0.0003763,              0.0003763
                    318,                0.40633,                0.31333,                0.85792,                0.95325,                0.90377,                0.96101,                0.87866,                0.46555,                0.40689,                0.87571,             0.00037432,             0.00037432,             0.00037432
                    319,                0.40738,                0.31203,                 0.8624,                0.96228,                0.88661,                0.96059,                0.87435,                0.45427,                0.39668,                 0.8635,             0.00037234,             0.00037234,             0.00037234
                    320,                0.41371,                0.31889,                0.86536,                0.97348,                0.90495,                0.96002,                0.86621,                 0.4546,                0.39481,                 0.8681,             0.00037036,             0.00037036,             0.00037036
