                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.65505,                0.54616,                 0.9659,                0.93239,                 0.8932,                0.95693,                0.84371,                0.55758,                0.49461,                0.93519,              0.0079144,              0.0079144,              0.0079144
                    161,                0.67028,                0.54766,                0.96703,                0.93836,                0.88987,                 0.9493,                0.82274,                0.58781,                 0.5023,                0.93361,              0.0079012,              0.0079012,              0.0079012
                    162,                0.67234,                0.54936,                 0.9776,                0.95781,                0.88031,                0.95565,                0.81416,                0.58465,                0.47567,                0.93438,               0.007888,               0.007888,               0.007888
                    163,                0.65978,                0.55508,                0.97389,                0.91747,                0.88895,                0.95481,                0.82517,                0.57164,                0.48351,                0.92688,              0.0078748,              0.0078748,              0.0078748
                    164,                0.65364,                0.55253,                0.96629,                 0.9579,                0.88194,                0.95527,                0.83303,                0.56888,                0.50363,                0.93122,              0.0078616,              0.0078616,              0.0078616
                    165,                 0.6442,                0.54108,                0.94994,                0.94262,                0.87256,                0.94612,                0.81987,                0.58192,                0.50745,                0.95532,              0.0078484,              0.0078484,              0.0078484
                    166,                0.66743,                0.55717,                0.96024,                0.94821,                0.87972,                0.94767,                 0.8259,                0.57405,                  0.496,                0.94246,              0.0078352,              0.0078352,              0.0078352
                    167,                0.64337,                0.54349,                0.95896,                0.95181,                0.92175,                   0.96,                0.84554,                0.54934,                0.45358,                0.92768,               0.007822,               0.007822,               0.007822
                    168,                0.63952,                0.52562,                0.96462,                0.94829,                0.90889,                0.95793,                0.83051,                0.55897,                0.48414,                0.93157,              0.0078088,              0.0078088,              0.0078088
                    169,                0.65589,                0.53536,                0.96449,                0.95235,                0.87716,                0.94011,                0.83257,                0.56792,                0.53241,                0.94385,              0.0077956,              0.0077956,              0.0077956
                    170,                0.64998,                0.53954,                 0.9663,                0.87208,                0.88827,                0.92987,                0.82013,                0.54619,                0.56092,                 0.9276,              0.0077824,              0.0077824,              0.0077824
                    171,                0.65191,                0.55688,                0.96086,                0.93708,                0.87781,                0.94796,                 0.8271,                0.54178,                0.51331,                0.91423,              0.0077692,              0.0077692,              0.0077692
                    172,                0.66024,                0.55083,                0.97233,                0.89395,                0.83684,                0.92785,                0.80723,                0.55275,                0.59246,                0.92405,               0.007756,               0.007756,               0.007756
                    173,                0.65813,                0.55022,                0.97228,                0.89801,                0.89783,                0.93451,                0.82971,                0.53994,                0.52454,                0.92138,              0.0077428,              0.0077428,              0.0077428
                    174,                0.65714,                0.54961,                0.96731,                0.94548,                0.85684,                0.93184,                0.82183,                0.57874,                0.53643,                0.95725,              0.0077296,              0.0077296,              0.0077296
                    175,                0.67831,                0.55921,                0.97842,                 0.9419,                 0.8935,                0.93615,                0.80925,                0.57652,                0.54586,                0.94178,              0.0077164,              0.0077164,              0.0077164
                    176,                0.67875,                0.57047,                0.98199,                0.94164,                0.82734,                0.92083,                0.79317,                0.58323,                 0.5944,                0.95979,              0.0077032,              0.0077032,              0.0077032
                    177,                0.64615,                0.55033,                0.96816,                0.91444,                0.88685,                0.93985,                0.82507,                0.54855,                0.50598,                0.92717,                0.00769,                0.00769,                0.00769
                    178,                0.64303,                0.54117,                0.95689,                0.90026,                0.90652,                0.92897,                0.81252,                0.56252,                0.54173,                0.93094,              0.0076768,              0.0076768,              0.0076768
                    179,                0.65618,                0.57209,                 0.9683,                0.92124,                0.90144,                0.94503,                0.83226,                0.55522,                0.52331,                 0.9303,              0.0076636,              0.0076636,              0.0076636
                    180,                0.66232,                0.56233,                 0.9694,                0.95593,                0.88842,                0.96224,                0.83897,                0.54154,                0.49299,                0.93268,              0.0076504,              0.0076504,              0.0076504
                    181,                0.66545,                0.55648,                0.97581,                 0.9317,                0.90903,                0.96184,                0.84286,                0.54374,                0.47923,                0.92064,              0.0076372,              0.0076372,              0.0076372
                    182,                0.64985,                0.55363,                0.96801,                0.95327,                0.86049,                0.95072,                 0.8299,                0.54708,                0.52243,                0.92737,               0.007624,               0.007624,               0.007624
                    183,                0.65044,                0.54013,                0.97422,                0.97944,                0.85921,                0.95758,                0.83337,                0.53898,                0.47644,                 0.9203,              0.0076108,              0.0076108,              0.0076108
                    184,                0.65633,                0.55705,                0.97132,                0.96021,                0.88973,                0.95763,                 0.8416,                0.54332,                 0.4776,                0.91379,              0.0075976,              0.0075976,              0.0075976
                    185,                 0.6414,                0.53594,                0.96385,                 0.9515,                0.89024,                0.95572,                0.84209,                0.53237,                0.46699,                0.91962,              0.0075844,              0.0075844,              0.0075844
                    186,                0.62782,                0.52702,                0.95448,                0.95489,                 0.8672,                0.94134,                0.82024,                0.58323,                0.49693,                  0.942,              0.0075712,              0.0075712,              0.0075712
                    187,                0.64656,                0.54398,                0.96619,                 0.9105,                0.89948,                0.95279,                0.83248,                0.57168,                0.50462,                0.94236,               0.007558,               0.007558,               0.007558
                    188,                0.66161,                0.54798,                0.97954,                0.94086,                0.87824,                0.93311,                0.81915,                0.55062,                0.52169,                0.92216,              0.0075448,              0.0075448,              0.0075448
                    189,                 0.6555,                0.55882,                0.97034,                0.95639,                0.92852,                0.95467,                0.84361,                0.54168,                0.46758,                0.91677,              0.0075316,              0.0075316,              0.0075316
                    190,                0.63995,                0.52782,                0.96082,                0.94599,                0.91321,                0.95075,                0.82876,                0.54659,                0.45308,                0.91801,              0.0075184,              0.0075184,              0.0075184
                    191,                0.64273,                0.52837,                0.95794,                0.94467,                 0.8864,                0.95226,                0.83777,                0.54775,                0.46835,                0.93077,              0.0075052,              0.0075052,              0.0075052
                    192,                0.64395,                0.52921,                0.96062,                0.95756,                0.92478,                0.96535,                0.85857,                0.53917,                0.41399,                0.91195,               0.007492,               0.007492,               0.007492
                    193,                 0.6476,                0.54778,                0.96263,                0.96119,                0.89025,                0.94908,                 0.8461,                0.53465,                0.45793,                0.90577,              0.0074788,              0.0074788,              0.0074788
                    194,                0.62291,                0.52003,                0.94746,                0.95275,                0.89367,                0.95775,                0.84405,                0.53182,                0.44185,                0.91756,              0.0074656,              0.0074656,              0.0074656
                    195,                0.61762,                0.52184,                0.94711,                0.95961,                 0.9025,                0.95903,                0.84838,                0.53054,                0.42813,                0.92587,              0.0074524,              0.0074524,              0.0074524
                    196,                 0.6338,                0.53114,                0.96435,                0.91626,                0.91075,                0.94992,                0.83359,                0.56318,                0.49767,                0.94626,              0.0074392,              0.0074392,              0.0074392
                    197,                0.64544,                0.56062,                0.96657,                0.95381,                0.90464,                0.96125,                0.84871,                0.53578,                 0.4432,                0.91519,               0.007426,               0.007426,               0.007426
                    198,                0.64072,                 0.5287,                0.97053,                0.94798,                0.91477,                0.96799,                0.85285,                0.54241,                0.42998,                0.91543,              0.0074128,              0.0074128,              0.0074128
                    199,                 0.6286,                0.52441,                0.95227,                0.90935,                0.94735,                0.97099,                0.84728,                0.54938,                0.42858,                0.91563,              0.0073996,              0.0073996,              0.0073996
                    200,                0.63828,                0.52542,                0.96854,                0.93645,                0.91211,                0.96047,                0.84025,                0.55806,                0.47018,                0.93041,              0.0073864,              0.0073864,              0.0073864
                    201,                0.64651,                0.52635,                0.96199,                 0.9847,                0.89758,                0.95878,                0.84263,                0.55188,                0.45272,                0.91998,              0.0073732,              0.0073732,              0.0073732
                    202,                0.63235,                0.51817,                0.94901,                0.98128,                0.85739,                0.96592,                0.85061,                 0.5467,                0.44834,                0.91827,                0.00736,                0.00736,                0.00736
                    203,                 0.6207,                0.52449,                0.96248,                0.96043,                0.90701,                0.96176,                0.84227,                0.54432,                0.43614,                0.91685,              0.0073468,              0.0073468,              0.0073468
                    204,                0.61058,                 0.5056,                0.94381,                0.96495,                0.90492,                0.96352,                0.85462,                0.52162,                0.41507,                0.91836,              0.0073336,              0.0073336,              0.0073336
                    205,                0.64177,                0.53403,                0.96146,                0.94461,                 0.8807,                0.94578,                0.83445,                0.53265,                0.47976,                0.92532,              0.0073204,              0.0073204,              0.0073204
                    206,                0.63762,                0.52856,                0.95975,                0.92866,                0.90176,                0.94957,                0.83457,                0.55163,                0.47198,                0.92599,              0.0073072,              0.0073072,              0.0073072
                    207,                  0.629,                0.52577,                0.96237,                0.94925,                0.91669,                 0.9595,                0.83875,                0.54056,                0.44087,                0.92963,               0.007294,               0.007294,               0.007294
                    208,                 0.6409,                0.54713,                0.97088,                0.95863,                0.88514,                0.94803,                0.82758,                 0.5509,                0.47939,                0.93758,              0.0072808,              0.0072808,              0.0072808
                    209,                0.62577,                0.53132,                0.95809,                0.94363,                 0.8543,                0.92262,                0.79461,                0.59307,                0.55948,                0.95385,              0.0072676,              0.0072676,              0.0072676
                    210,                 0.6296,                0.52363,                0.95447,                0.94142,                0.87065,                0.93372,                0.80843,                0.57224,                0.50408,                0.93512,              0.0072544,              0.0072544,              0.0072544
                    211,                0.61426,                0.50696,                0.93989,                0.97152,                0.87555,                0.96187,                 0.8386,                0.54576,                0.45771,                0.92794,              0.0072412,              0.0072412,              0.0072412
                    212,                0.61364,                0.50674,                0.93956,                0.95264,                0.88665,                0.95468,                0.85101,                0.52624,                0.45449,                0.92212,               0.007228,               0.007228,               0.007228
                    213,                0.61713,                0.50842,                0.94926,                0.94497,                0.92003,                0.96399,                0.85665,                0.52368,                0.42724,                0.91575,              0.0072148,              0.0072148,              0.0072148
                    214,                0.63736,                0.52149,                0.95633,                0.94747,                0.90416,                0.96143,                0.85295,                0.51019,                0.43687,                0.90297,              0.0072016,              0.0072016,              0.0072016
                    215,                0.63031,                0.53036,                0.95601,                0.94892,                0.91189,                0.96211,                0.84639,                0.51358,                0.43754,                0.90704,              0.0071884,              0.0071884,              0.0071884
                    216,                0.61981,                0.51693,                0.95355,                0.95027,                0.89887,                0.95613,                0.85423,                  0.536,                0.42795,                0.92894,              0.0071752,              0.0071752,              0.0071752
                    217,                0.62161,                0.52963,                0.95538,                0.94131,                0.89679,                 0.9549,                0.84065,                0.53716,                0.44412,                0.92337,               0.007162,               0.007162,               0.007162
                    218,                 0.6214,                0.52466,                0.96509,                0.93577,                0.93333,                0.96779,                0.85278,                0.51878,                0.41568,                0.90811,              0.0071488,              0.0071488,              0.0071488
                    219,                0.62923,                0.52101,                0.95653,                0.94422,                0.91673,                0.96245,                 0.8485,                0.52401,                0.43455,                0.90928,              0.0071356,              0.0071356,              0.0071356
                    220,                 0.6426,                0.53687,                0.96356,                0.91611,                0.88504,                0.93654,                0.82247,                0.55076,                0.49238,                0.92408,              0.0071224,              0.0071224,              0.0071224
                    221,                0.63062,                0.51996,                0.95067,                0.94195,                0.91576,                 0.9639,                0.85153,                0.55758,                 0.4408,                0.93182,              0.0071092,              0.0071092,              0.0071092
                    222,                0.63063,                0.51975,                0.95598,                0.96218,                0.91696,                0.96255,                 0.8526,                 0.5263,                 0.4189,                0.92058,               0.007096,               0.007096,               0.007096
                    223,                0.62155,                0.51468,                0.95037,                 0.8984,                0.90366,                 0.9508,                 0.8356,                0.55627,                0.47118,                 0.9185,              0.0070828,              0.0070828,              0.0070828
                    224,                0.64531,                0.52118,                 0.9739,                0.93636,                0.89614,                 0.9613,                0.84188,                0.56147,                0.46989,                0.92776,              0.0070696,              0.0070696,              0.0070696
                    225,                0.64952,                0.51946,                0.96203,                0.92557,                0.91303,                0.95167,                0.82118,                 0.5885,                0.47194,                0.92726,              0.0070564,              0.0070564,              0.0070564
                    226,                0.64233,                0.52955,                0.96561,                0.91501,                0.91255,                0.95671,                0.82612,                0.58593,                0.49576,                0.94077,              0.0070432,              0.0070432,              0.0070432
                    227,                0.62634,                0.51189,                0.95276,                0.95315,                0.84378,                0.94951,                0.82093,                0.59815,                0.52268,                0.93677,                0.00703,                0.00703,                0.00703
                    228,                   0.61,                0.50223,                0.94292,                0.90142,                0.93272,                0.95916,                0.84714,                 0.5339,                0.47528,                 0.9254,              0.0070168,              0.0070168,              0.0070168
                    229,                0.61806,                0.51291,                0.95148,                0.95457,                0.88958,                0.95581,                0.83944,                0.55113,                0.48036,                 0.9362,              0.0070036,              0.0070036,              0.0070036
                    230,                0.63015,                0.51521,                0.95004,                0.94147,                0.89119,                0.95572,                0.84285,                0.54594,                0.50206,                 0.9271,              0.0069904,              0.0069904,              0.0069904
                    231,                0.62402,                0.50086,                0.95873,                0.96839,                0.87185,                 0.9476,                0.84128,                0.52793,                0.47716,                0.92386,              0.0069772,              0.0069772,              0.0069772
                    232,                0.61665,                0.50576,                0.95322,                0.95426,                0.89792,                0.95069,                0.84495,                0.52615,                 0.4633,                0.92488,               0.006964,               0.006964,               0.006964
                    233,                0.62592,                 0.5096,                0.95457,                0.92966,                0.94393,                0.96092,                0.84145,                0.53005,                0.42826,                0.92349,              0.0069508,              0.0069508,              0.0069508
                    234,                0.60968,                0.50749,                0.95531,                0.95091,                0.92013,                0.96405,                0.85154,                0.52987,                0.42134,                0.91757,              0.0069376,              0.0069376,              0.0069376
                    235,                0.61546,                    0.5,                0.94569,                0.92911,                0.91619,                0.95508,                0.83897,                0.53974,                0.46979,                0.92457,              0.0069244,              0.0069244,              0.0069244
                    236,                0.62897,                 0.5106,                0.95041,                0.92887,                0.92733,                0.96198,                0.83934,                0.55706,                0.45332,                0.94151,              0.0069112,              0.0069112,              0.0069112
                    237,                 0.6068,                0.50914,                0.94919,                0.91709,                0.93571,                0.96696,                0.85229,                 0.5209,                0.42682,                0.91686,               0.006898,               0.006898,               0.006898
                    238,                0.60985,                0.50567,                0.94069,                0.96065,                 0.8864,                0.96588,                  0.854,                0.53696,                0.43218,                0.91959,              0.0068848,              0.0068848,              0.0068848
                    239,                0.61649,                0.51986,                0.94998,                0.93891,                0.89009,                  0.955,                0.84285,                0.54216,                 0.4571,                0.91552,              0.0068716,              0.0068716,              0.0068716
                    240,                0.61327,                 0.5032,                0.96019,                0.92938,                0.90715,                0.95629,                 0.8446,                0.53494,                0.45136,                  0.917,              0.0068584,              0.0068584,              0.0068584
                    241,                0.62056,                0.51552,                0.95065,                0.94949,                0.88075,                0.94239,                0.82224,                0.54533,                0.49567,                0.92072,              0.0068452,              0.0068452,              0.0068452
                    242,                0.60603,                0.49225,                0.93964,                0.96941,                0.89223,                0.94855,                 0.8497,                0.53448,                0.44978,                 0.9308,               0.006832,               0.006832,               0.006832
                    243,                0.63118,                0.51036,                 0.9558,                0.95513,                0.88883,                0.94909,                0.82852,                0.55383,                0.47674,                0.93191,              0.0068188,              0.0068188,              0.0068188
                    244,                0.61822,                0.49198,                0.94874,                0.95315,                0.90769,                0.95396,                0.85557,                0.51576,                0.44323,                0.91434,              0.0068056,              0.0068056,              0.0068056
                    245,                0.62507,                0.50788,                0.95612,                0.98562,                0.90361,                0.96572,                0.85034,                0.55171,                0.42796,                0.93152,              0.0067924,              0.0067924,              0.0067924
                    246,                0.62484,                0.49873,                 0.9436,                0.96497,                0.89151,                0.95677,                0.84553,                 0.5538,                0.44802,                0.92585,              0.0067792,              0.0067792,              0.0067792
                    247,                0.61501,                0.49902,                0.94889,                0.96564,                 0.8967,                0.95732,                0.84189,                0.54497,                 0.4317,                0.92587,               0.006766,               0.006766,               0.006766
                    248,                0.59265,                0.48063,                0.94256,                0.97139,                0.90407,                0.95699,                0.85869,                0.49445,                0.40708,                 0.9099,              0.0067528,              0.0067528,              0.0067528
                    249,                0.59874,                0.48406,                0.94547,                0.96701,                 0.8875,                0.95991,                0.85449,                0.52332,                0.44665,                0.92006,              0.0067396,              0.0067396,              0.0067396
                    250,                0.60365,                0.50882,                0.94717,                0.94552,                0.91248,                0.95586,                0.84922,                0.51726,                0.43409,                  0.913,              0.0067264,              0.0067264,              0.0067264
                    251,                0.60799,                0.48805,                 0.9477,                 0.9515,                0.91317,                0.96095,                0.85889,                0.53198,                0.43278,                0.91603,              0.0067132,              0.0067132,              0.0067132
                    252,                0.58748,                0.46961,                0.93812,                0.95676,                0.91748,                0.96171,                0.86047,                0.52252,                0.42121,                0.92159,                 0.0067,                 0.0067,                 0.0067
                    253,                0.60828,                0.48844,                0.94564,                0.94371,                0.89514,                 0.9562,                0.85043,                0.53225,                0.45349,                0.91648,              0.0066868,              0.0066868,              0.0066868
                    254,                 0.6102,                0.48417,                0.94231,                0.96212,                 0.8743,                0.93332,                 0.8275,                0.55663,                0.48677,                0.92626,              0.0066736,              0.0066736,              0.0066736
                    255,                  0.617,                0.49621,                  0.949,                0.92737,                0.89341,                0.94713,                0.84464,                 0.5288,                0.45966,                0.89873,              0.0066604,              0.0066604,              0.0066604
                    256,                0.61053,                0.49021,                0.94618,                0.95976,                0.90158,                0.96455,                0.86191,                0.51412,                0.41489,                 0.9086,              0.0066472,              0.0066472,              0.0066472
                    257,                0.61682,                0.49265,                 0.9461,                0.95248,                0.89408,                0.96418,                0.85476,                0.51884,                0.41174,                0.91217,               0.006634,               0.006634,               0.006634
                    258,                0.61746,                0.48993,                0.94861,                0.91863,                0.90133,                0.95993,                0.85118,                0.51998,                0.43963,                0.92167,              0.0066208,              0.0066208,              0.0066208
                    259,                0.61816,                0.50075,                  0.957,                0.93932,                0.89551,                 0.9561,                0.82543,                0.55036,                0.45974,                0.92849,              0.0066076,              0.0066076,              0.0066076
                    260,                0.63189,                0.49854,                0.95217,                0.96573,                0.88477,                0.95538,                0.84608,                0.53211,                0.46039,                0.91102,              0.0065944,              0.0065944,              0.0065944
                    261,                0.62096,                0.50886,                0.94269,                 0.9328,                0.90852,                0.95379,                0.85442,                0.51867,                0.45633,                0.91006,              0.0065812,              0.0065812,              0.0065812
                    262,                0.61467,                0.49272,                0.95376,                0.97159,                 0.8923,                0.96161,                0.85737,                0.51747,                0.41964,                0.90474,               0.006568,               0.006568,               0.006568
                    263,                 0.5967,                0.48074,                0.93516,                0.96579,                0.90431,                0.96539,                0.85453,                0.52745,                0.42146,                0.90475,              0.0065548,              0.0065548,              0.0065548
                    264,                0.59567,                0.48148,                0.93613,                0.92423,                  0.919,                0.95055,                0.84401,                0.53503,                0.43649,                0.92427,              0.0065416,              0.0065416,              0.0065416
                    265,                0.61228,                0.48417,                0.94395,                0.94434,                0.91279,                0.95625,                0.85186,                0.52671,                 0.4245,                0.90968,              0.0065284,              0.0065284,              0.0065284
                    266,                0.60597,                0.48732,                0.94598,                0.95057,                0.89995,                0.95135,                 0.8419,                0.52208,                0.44649,                0.91477,              0.0065152,              0.0065152,              0.0065152
                    267,                 0.6037,                0.49487,                0.94715,                0.91483,                0.87982,                0.93988,                0.82983,                0.53329,                0.49491,                0.91581,               0.006502,               0.006502,               0.006502
                    268,                0.59535,                0.48801,                0.95015,                 0.9386,                0.84652,                0.93306,                0.81422,                0.55862,                 0.4919,                0.90866,              0.0064888,              0.0064888,              0.0064888
                    269,                0.60895,                0.49884,                0.94451,                0.96969,                0.87809,                0.95422,                0.85672,                0.53224,                0.44569,                0.91374,              0.0064756,              0.0064756,              0.0064756
                    270,                0.60497,                0.49301,                0.94565,                0.94557,                0.90995,                0.96127,                0.85233,                0.54782,                0.42735,                0.92855,              0.0064624,              0.0064624,              0.0064624
                    271,                0.60078,                0.48842,                0.95044,                0.95173,                0.89146,                0.95993,                0.85875,                 0.5327,                 0.4181,                0.93221,              0.0064492,              0.0064492,              0.0064492
                    272,                0.59445,                0.48552,                0.94311,                0.96264,                0.91976,                0.96863,                0.86593,                0.51811,                0.38791,                0.91497,               0.006436,               0.006436,               0.006436
                    273,                0.60972,                0.49404,                0.94993,                0.97869,                0.91189,                0.96213,                0.85385,                0.53353,                0.40725,                0.92762,              0.0064228,              0.0064228,              0.0064228
                    274,                0.58655,                0.46896,                0.93439,                0.96059,                0.90918,                0.96126,                0.84838,                0.53349,                0.40328,                0.91678,              0.0064096,              0.0064096,              0.0064096
                    275,                0.64148,                0.49817,                0.95245,                 0.9604,                0.88498,                0.95054,                0.85406,                0.53473,                0.43755,                0.92192,              0.0063964,              0.0063964,              0.0063964
                    276,                0.63138,                0.50424,                0.95334,                0.95448,                 0.9079,                0.94575,                0.85457,                0.53986,                0.47028,                 0.9186,              0.0063832,              0.0063832,              0.0063832
                    277,                0.61871,                 0.4937,                0.95657,                0.97409,                 0.9152,                 0.9618,                0.85958,                0.51311,                0.39765,                0.91026,                0.00637,                0.00637,                0.00637
                    278,                0.60205,                0.47861,                0.93817,                  0.953,                0.91891,                 0.9506,                0.85589,                0.50983,                0.41331,                0.90083,              0.0063568,              0.0063568,              0.0063568
                    279,                0.60505,                0.48293,                0.94056,                0.96686,                0.88291,                0.94364,                0.83414,                0.52301,                0.45419,                0.91256,              0.0063436,              0.0063436,              0.0063436
                    280,                0.59865,                0.47511,                0.93606,                 0.9524,                0.90081,                0.94119,                0.83144,                0.53606,                  0.478,                0.91776,              0.0063304,              0.0063304,              0.0063304
                    281,                0.61583,                0.48833,                0.95256,                0.96594,                0.88935,                0.94357,                 0.8412,                0.51767,                0.45426,                0.91653,              0.0063172,              0.0063172,              0.0063172
                    282,                0.59716,                0.47806,                0.93795,                0.94016,                0.91092,                0.94847,                  0.847,                0.51521,                 0.4429,                0.90927,               0.006304,               0.006304,               0.006304
                    283,                0.60617,                0.48804,                0.94891,                 0.9572,                0.89856,                0.95103,                0.85349,                 0.5362,                0.44726,                0.91816,              0.0062908,              0.0062908,              0.0062908
                    284,                0.58648,                 0.4804,                0.94336,                0.96749,                0.88039,                0.95091,                0.85687,                0.49302,                0.44889,                0.88653,              0.0062776,              0.0062776,              0.0062776
                    285,                0.61207,                0.49793,                0.95218,                0.98496,                0.89344,                0.96252,                0.86131,                0.49603,                0.39316,                0.90651,              0.0062644,              0.0062644,              0.0062644
                    286,                0.59434,                0.48639,                0.94457,                0.96782,                0.88608,                0.96018,                0.85398,                0.52387,                0.40676,                 0.9217,              0.0062512,              0.0062512,              0.0062512
                    287,                0.62456,                0.51332,                0.95726,                0.93502,                0.91624,                0.95459,                0.85294,                0.52572,                0.45341,                0.91931,               0.006238,               0.006238,               0.006238
                    288,                 0.5932,                0.47799,                0.93785,                 0.9382,                0.90521,                0.95559,                0.85071,                0.51954,                0.44307,                 0.9111,              0.0062248,              0.0062248,              0.0062248
                    289,                0.59552,                0.47595,                0.93679,                0.96848,                0.90827,                0.95536,                0.84822,                0.51765,                 0.4566,                0.91536,              0.0062116,              0.0062116,              0.0062116
                    290,                0.58304,                0.46914,                0.92969,                0.95819,                0.86383,                0.95358,                0.85408,                0.50937,                0.47937,                0.90803,              0.0061984,              0.0061984,              0.0061984
                    291,                0.58333,                0.46325,                0.93647,                0.94536,                0.89022,                 0.9429,                0.84237,                0.52068,                0.44739,                0.90968,              0.0061852,              0.0061852,              0.0061852
                    292,                0.59814,                0.48828,                  0.948,                0.93248,                0.92355,                0.96384,                 0.8558,                0.50757,                0.40151,                0.89731,               0.006172,               0.006172,               0.006172
                    293,                 0.6006,                0.48212,                 0.9479,                0.96744,                0.86401,                0.95155,                0.85754,                0.48632,                0.44783,                0.89186,              0.0061588,              0.0061588,              0.0061588
                    294,                0.58844,                0.47994,                0.94025,                0.96174,                0.91373,                0.96237,                0.85814,                0.52462,                0.43344,                0.91796,              0.0061456,              0.0061456,              0.0061456
                    295,                0.59889,                0.46624,                0.93856,                0.94471,                0.94182,                0.96531,                0.85773,                0.49638,                0.40751,                0.90115,              0.0061324,              0.0061324,              0.0061324
                    296,                0.59442,                0.47683,                0.94446,                0.96166,                0.93621,                0.97302,                0.87139,                0.52017,                0.39376,                0.91088,              0.0061192,              0.0061192,              0.0061192
                    297,                  0.589,                0.47597,                0.94081,                0.96647,                0.89455,                0.96326,                0.85695,                0.52738,                0.40543,                0.91291,               0.006106,               0.006106,               0.006106
                    298,                0.57434,                0.45303,                 0.9202,                0.94792,                0.93258,                0.96416,                0.86336,                0.50858,                0.39729,                 0.9084,              0.0060928,              0.0060928,              0.0060928
                    299,                0.59263,                0.47073,                0.93823,                0.96906,                 0.9328,                0.96503,                 0.8715,                0.50177,                0.40323,                0.90818,              0.0060796,              0.0060796,              0.0060796
                    300,                0.59136,                0.47522,                0.94432,                0.94608,                0.89682,                0.95959,                0.84422,                0.52651,                0.44484,                0.89802,              0.0060664,              0.0060664,              0.0060664
                    301,                0.60749,                0.48548,                0.94801,                0.90398,                0.90914,                0.95081,                0.82766,                0.55853,                 0.5006,                0.92602,              0.0060532,              0.0060532,              0.0060532
                    302,                0.61576,                0.48395,                0.95139,                0.87485,                0.89861,                0.95021,                0.84713,                 0.5374,                0.49041,                0.91589,                0.00604,                0.00604,                0.00604
                    303,                0.59974,                0.48771,                0.93922,                0.94845,                0.93756,                0.97094,                0.86083,                0.52285,                0.42496,                0.90481,              0.0060268,              0.0060268,              0.0060268
                    304,                0.59615,                0.47844,                0.94358,                0.95831,                0.88948,                0.95877,                0.85522,                 0.5217,                0.42204,                0.91493,              0.0060136,              0.0060136,              0.0060136
                    305,                0.59001,                0.48617,                0.93264,                0.97207,                0.90362,                0.95803,                0.85245,                0.53432,                 0.4209,                0.92521,              0.0060004,              0.0060004,              0.0060004
                    306,                0.58388,                0.46078,                0.93517,                0.95014,                0.88201,                0.94615,                0.82158,                0.57386,                0.48987,                0.92304,              0.0059872,              0.0059872,              0.0059872
                    307,                0.59073,                  0.481,                0.93756,                0.95366,                0.92495,                0.96535,                0.85264,                0.53073,                 0.3988,                0.91723,               0.005974,               0.005974,               0.005974
                    308,                0.58969,                0.47642,                 0.9396,                0.95834,                0.94836,                0.97056,                0.87194,                0.51342,                0.37244,                0.90472,              0.0059608,              0.0059608,              0.0059608
                    309,                0.59882,                0.48297,                0.93711,                0.98562,                  0.899,                0.96286,                0.86406,                0.51921,                0.40329,                0.91247,              0.0059476,              0.0059476,              0.0059476
                    310,                0.59815,                0.48969,                0.94467,                0.93714,                0.93603,                0.96606,                0.85133,                0.52685,                0.39454,                 0.9197,              0.0059344,              0.0059344,              0.0059344
                    311,                0.58713,                0.48435,                0.93842,                0.95302,                0.92449,                0.96364,                0.84992,                0.53069,                0.41288,                0.91962,              0.0059212,              0.0059212,              0.0059212
                    312,                0.60144,                0.48194,                 0.9468,                 0.9497,                0.92636,                 0.9609,                0.86197,                0.50168,                0.41081,                0.90465,               0.005908,               0.005908,               0.005908
                    313,                0.59829,                0.47452,                0.95004,                0.96702,                0.91164,                0.95401,                 0.8505,                0.51325,                0.41692,                0.90986,              0.0058948,              0.0058948,              0.0058948
                    314,                0.57333,                0.45822,                0.93156,                0.95597,                0.92732,                0.95552,                0.86234,                0.50865,                0.42089,                0.91521,              0.0058816,              0.0058816,              0.0058816
                    315,                 0.6049,                0.47957,                0.95906,                0.95925,                 0.9162,                0.96303,                 0.8579,                 0.5313,                0.42515,                0.91031,              0.0058684,              0.0058684,              0.0058684
                    316,                0.58027,                0.46152,                0.93677,                0.95418,                0.92672,                0.95818,                0.84932,                0.52954,                0.43741,                0.91642,              0.0058552,              0.0058552,              0.0058552
                    317,                0.59866,                0.46804,                0.94839,                0.97234,                0.91799,                0.95748,                0.85639,                0.52394,                0.40378,                0.91444,               0.005842,               0.005842,               0.005842
                    318,                0.57824,                0.45328,                0.93672,                0.95607,                0.91561,                0.95742,                0.85269,                0.51524,                 0.4373,                0.91288,              0.0058288,              0.0058288,              0.0058288
                    319,                0.59046,                0.48205,                0.94705,                 0.9665,                0.90934,                0.96285,                0.85679,                0.51322,                0.41786,                0.90984,              0.0058156,              0.0058156,              0.0058156
                    320,                0.59777,                 0.4762,                0.94577,                0.93986,                0.91946,                0.95883,                0.85579,                0.50713,                0.42324,                0.90478,              0.0058024,              0.0058024,              0.0058024
                    321,                 0.5999,                0.47687,                0.94019,                0.93486,                0.92184,                0.94736,                0.85083,                0.49938,                0.42944,                0.90724,              0.0057892,              0.0057892,              0.0057892
