                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.48326,                0.38708,                0.88187,                0.92473,                0.90973,                0.95349,                0.86335,                0.46165,                0.44679,                0.85743,             0.00068716,             0.00068716,             0.00068716
                    161,                0.50041,                0.40253,                 0.8798,                0.94114,                0.91952,                0.96002,                0.86876,                0.48152,                0.43097,                0.87467,             0.00068518,             0.00068518,             0.00068518
                    162,                0.49955,                0.40397,                0.88559,                0.96297,                0.90801,                0.95547,                 0.8697,                 0.4613,                0.42488,                0.86539,              0.0006832,              0.0006832,              0.0006832
                    163,                0.50182,                0.40357,                0.89182,                0.94676,                0.89098,                0.95457,                 0.8661,                0.45676,                0.44642,                0.86174,             0.00068122,             0.00068122,             0.00068122
                    164,                0.50263,                0.39434,                0.88966,                0.93323,                0.92005,                0.96534,                0.87356,                0.46643,                0.41605,                0.86009,             0.00067924,             0.00067924,             0.00067924
                    165,                0.48218,                0.38226,                0.87997,                0.96054,                0.91827,                0.96985,                0.87348,                0.46548,                 0.4371,                0.86228,             0.00067726,             0.00067726,             0.00067726
                    166,                0.48987,                0.39166,                0.88389,                0.96989,                0.91407,                0.96901,                0.87038,                 0.4705,                 0.4149,                0.86722,             0.00067528,             0.00067528,             0.00067528
                    167,                0.48583,                0.38949,                0.88084,                0.97871,                0.91759,                0.96899,                0.87295,                0.46542,                0.40498,                0.86283,              0.0006733,              0.0006733,              0.0006733
                    168,                0.49569,                0.39541,                0.88407,                0.95225,                0.87357,                0.96064,                0.87392,                0.46934,                0.47084,                0.86105,             0.00067132,             0.00067132,             0.00067132
                    169,                0.49471,                0.39028,                0.89048,                0.95919,                0.88645,                0.96172,                0.86755,                0.47242,                0.45215,                0.86903,             0.00066934,             0.00066934,             0.00066934
                    170,                0.49733,                0.38955,                 0.8856,                0.95635,                0.92158,                0.96345,                0.87357,                0.48275,                0.40497,                0.87431,             0.00066736,             0.00066736,             0.00066736
                    171,                0.48915,                0.38299,                0.88258,                 0.9712,                0.89649,                0.96711,                0.86701,                0.48212,                0.41802,                0.87305,             0.00066538,             0.00066538,             0.00066538
                    172,                0.48739,                0.38445,                0.88587,                0.95925,                0.91216,                0.96111,                0.87316,                0.47262,                0.43337,                0.86691,              0.0006634,              0.0006634,              0.0006634
                    173,                0.48454,                0.38741,                0.88827,                0.96034,                0.90333,                0.96113,                0.86569,                0.47826,                0.43074,                0.87286,             0.00066142,             0.00066142,             0.00066142
                    174,                0.48005,                0.38292,                0.88184,                0.95924,                0.90048,                0.97189,                0.87565,                0.47134,                0.40626,                0.86597,             0.00065944,             0.00065944,             0.00065944
                    175,                0.48512,                0.38728,                0.88042,                0.95593,                0.93602,                 0.9773,                0.88232,                 0.4627,                0.38163,                0.86036,             0.00065746,             0.00065746,             0.00065746
                    176,                 0.5012,                0.39097,                0.89308,                0.95632,                0.93481,                0.97562,                0.87933,                0.45966,                0.39539,                0.85363,             0.00065548,             0.00065548,             0.00065548
                    177,                0.50194,                0.39109,                0.88811,                0.94845,                0.93008,                0.97394,                0.88769,                0.46295,                0.39048,                 0.8578,              0.0006535,              0.0006535,              0.0006535
                    178,                0.49251,                0.38729,                0.88619,                0.94775,                0.93268,                0.96947,                0.87622,                0.48435,                0.39451,                0.86363,             0.00065152,             0.00065152,             0.00065152
                    179,                0.48391,                0.38323,                0.88014,                0.95947,                0.91529,                0.96806,                0.88067,                0.46657,                0.39849,                0.85075,             0.00064954,             0.00064954,             0.00064954
                    180,                0.47148,                0.36712,                0.87608,                0.93145,                0.92119,                0.97426,                0.88955,                0.45061,                0.38859,                0.84914,             0.00064756,             0.00064756,             0.00064756
                    181,                  0.473,                0.37059,                0.88043,                0.90851,                0.95565,                0.97814,                0.87743,                0.46613,                 0.3865,                 0.8596,             0.00064558,             0.00064558,             0.00064558
                    182,                0.47978,                0.38577,                0.88022,                0.92933,                0.92408,                0.96839,                0.86497,                0.49207,                0.42208,                0.87327,              0.0006436,              0.0006436,              0.0006436
                    183,                 0.4884,                0.38354,                0.88657,                0.96856,                0.90245,                 0.9698,                  0.878,                0.47142,                0.39941,                0.86936,             0.00064162,             0.00064162,             0.00064162
                    184,                0.48153,                0.38399,                0.88355,                0.96797,                0.91214,                0.96684,                0.86884,                0.48103,                0.40984,                0.87373,             0.00063964,             0.00063964,             0.00063964
                    185,                0.46617,                0.36788,                0.87503,                 0.9414,                0.90401,                0.96344,                0.87874,                0.46208,                0.42724,                0.85832,             0.00063766,             0.00063766,             0.00063766
                    186,                0.48158,                  0.379,                0.88085,                0.93667,                 0.9051,                0.95769,                0.86882,                0.49608,                0.46872,                0.87585,             0.00063568,             0.00063568,             0.00063568
                    187,                0.49664,                0.38718,                0.88644,                0.97725,                0.90737,                0.96364,                0.86973,                 0.4931,                0.42761,                0.87523,              0.0006337,              0.0006337,              0.0006337
                    188,                0.47801,                0.37807,                0.87929,                0.96328,                0.92342,                0.96785,                0.88073,                0.46119,                0.39503,                0.84947,             0.00063172,             0.00063172,             0.00063172
                    189,                0.47075,                0.37415,                0.88051,                0.96756,                 0.9319,                 0.9735,                0.88197,                0.46946,                0.37462,                0.85284,             0.00062974,             0.00062974,             0.00062974
                    190,                0.46821,                0.37274,                  0.873,                 0.9731,                0.92099,                0.97162,                0.89052,                0.45132,                0.39216,                0.85046,             0.00062776,             0.00062776,             0.00062776
                    191,                0.46805,                0.37516,                0.87696,                0.98859,                0.90254,                0.96646,                0.88667,                0.45661,                0.38418,                0.85571,             0.00062578,             0.00062578,             0.00062578
                    192,                0.47314,                0.36952,                0.88097,                 0.9573,                0.91577,                0.97107,                0.88392,                 0.4662,                 0.4118,                0.86392,              0.0006238,              0.0006238,              0.0006238
                    193,                0.47921,                0.37929,                0.88361,                0.97963,                0.91208,                0.96763,                0.88066,                0.46626,                0.41769,                 0.8571,             0.00062182,             0.00062182,             0.00062182
                    194,                0.48154,                  0.372,                0.88332,                 0.9379,                0.90842,                0.96847,                  0.878,                0.47748,                 0.4119,                0.86077,             0.00061984,             0.00061984,             0.00061984
                    195,                 0.4687,                 0.3752,                0.87636,                0.96848,                0.91601,                0.96981,                0.87138,                0.48345,                0.39344,                  0.861,             0.00061786,             0.00061786,             0.00061786
                    196,                0.48064,                0.37319,                0.88126,                0.94168,                0.92302,                0.97253,                0.87911,                0.48282,                0.42187,                0.85747,             0.00061588,             0.00061588,             0.00061588
                    197,                0.46491,                0.36528,                0.87687,                0.95432,                 0.8968,                0.95632,                0.86819,                0.47775,                0.41506,                0.86486,              0.0006139,              0.0006139,              0.0006139
                    198,                0.46332,                0.36987,                0.87802,                0.96392,                0.91084,                0.96115,                0.87436,                0.47194,                0.39908,                0.87097,             0.00061192,             0.00061192,             0.00061192
                    199,                0.47152,                0.37013,                0.87492,                0.95584,                0.90761,                 0.9668,                0.87421,                0.47377,                0.37861,                0.87631,             0.00060994,             0.00060994,             0.00060994
                    200,                0.48403,                  0.378,                0.88215,                0.93188,                 0.9176,                0.96472,                  0.879,                0.48234,                0.40884,                0.88627,             0.00060796,             0.00060796,             0.00060796
                    201,                0.48557,                0.37884,                0.88428,                0.96349,                0.90598,                 0.9674,                0.88182,                 0.4757,                0.41267,                0.86931,             0.00060598,             0.00060598,             0.00060598
                    202,                0.46086,                0.36139,                0.87176,                0.97059,                0.88248,                0.96546,                0.87067,                0.49089,                0.42651,                0.87592,               0.000604,               0.000604,               0.000604
                    203,                0.46658,                0.36304,                0.88026,                0.93197,                0.92834,                0.96614,                0.87676,                0.45904,                0.37738,                0.86073,             0.00060202,             0.00060202,             0.00060202
                    204,                 0.4635,                0.36024,                0.88027,                 0.9739,                0.88483,                0.96163,                0.88052,                0.45914,                0.41259,                0.86031,             0.00060004,             0.00060004,             0.00060004
                    205,                0.46765,                0.36746,                0.87559,                0.97195,                0.89847,                 0.9706,                 0.8845,                0.46309,                0.39897,                0.85524,             0.00059806,             0.00059806,             0.00059806
                    206,                0.47496,                0.37002,                0.88349,                0.95509,                0.89056,                 0.9665,                0.87241,                0.48655,                0.38166,                0.87664,             0.00059608,             0.00059608,             0.00059608
                    207,                0.45939,                0.35986,                0.87281,                0.94412,                0.91988,                0.97056,                0.87685,                0.46165,                0.38632,                0.85971,              0.0005941,              0.0005941,              0.0005941
                    208,                0.46027,                0.35876,                0.87758,                0.94907,                0.90211,                0.96803,                0.87369,                0.47141,                0.41745,                0.86127,             0.00059212,             0.00059212,             0.00059212
                    209,                0.45799,                 0.3582,                0.87595,                0.95417,                0.87817,                0.97435,                 0.8783,                0.46923,                0.43231,                0.86762,             0.00059014,             0.00059014,             0.00059014
                    210,                0.46428,                0.37095,                0.87945,                0.96716,                0.89239,                0.96631,                0.88602,                0.46096,                0.39238,                0.86619,             0.00058816,             0.00058816,             0.00058816
                    211,                0.45544,                0.35914,                0.87398,                0.95988,                 0.8958,                0.96382,                0.87637,                0.47279,                0.40245,                0.86707,             0.00058618,             0.00058618,             0.00058618
                    212,                  0.458,                0.36115,                0.87398,                0.96928,                0.90403,                0.96831,                 0.8819,                0.45701,                 0.3736,                0.86275,              0.0005842,              0.0005842,              0.0005842
                    213,                0.47248,                0.37117,                0.88405,                0.96458,                0.90101,                0.96961,                0.88346,                0.46303,                0.38325,                0.86344,             0.00058222,             0.00058222,             0.00058222
                    214,                0.47353,                0.36498,                0.87601,                0.94659,                0.93174,                0.97151,                0.88799,                0.46483,                0.38059,                0.86826,             0.00058024,             0.00058024,             0.00058024
                    215,                0.45665,                 0.3535,                0.87574,                0.93855,                0.92661,                0.97002,                0.89154,                0.44484,                0.38575,                0.85063,             0.00057826,             0.00057826,             0.00057826
                    216,                0.45414,                 0.3568,                0.87415,                0.96714,                0.88062,                0.96641,                0.88605,                0.43736,                0.39844,                0.84478,             0.00057628,             0.00057628,             0.00057628
                    217,                0.46274,                0.36037,                0.87613,                0.94957,                0.90526,                0.96786,                0.88117,                0.45856,                0.40045,                0.85549,              0.0005743,              0.0005743,              0.0005743
                    218,                0.46358,                0.35774,                0.87149,                0.95787,                 0.8952,                0.96154,                0.87589,                0.46833,                0.42358,                0.86626,             0.00057232,             0.00057232,             0.00057232
                    219,                0.46513,                0.36022,                0.87018,                0.95045,                0.91522,                0.96474,                 0.8814,                 0.4694,                0.38453,                0.86311,             0.00057034,             0.00057034,             0.00057034
                    220,                 0.4553,                0.35662,                0.86934,                0.94811,                0.90973,                0.96737,                0.88556,                0.44664,                 0.4084,                0.84795,             0.00056836,             0.00056836,             0.00056836
                    221,                0.45856,                0.36024,                0.87914,                0.96317,                0.91685,                0.96911,                0.88566,                0.45502,                0.37334,                0.85563,             0.00056638,             0.00056638,             0.00056638
                    222,                0.45825,                0.36616,                0.87623,                0.95809,                0.89347,                 0.9695,                0.87925,                0.46701,                0.43409,                0.85921,              0.0005644,              0.0005644,              0.0005644
                    223,                0.45137,                0.35654,                0.87167,                0.94947,                0.90254,                0.96011,                0.87313,                0.45543,                0.39724,                0.85421,             0.00056242,             0.00056242,             0.00056242
                    224,                0.45753,                0.35907,                 0.8769,                0.95677,                0.89499,                0.95945,                0.87828,                0.45824,                0.41775,                0.85634,             0.00056044,             0.00056044,             0.00056044
                    225,                0.46194,                0.35892,                0.87996,                0.95835,                0.91181,                0.97075,                0.88405,                0.44728,                0.39772,                0.85655,             0.00055846,             0.00055846,             0.00055846
                    226,                0.46079,                0.35871,                0.87765,                0.96415,                0.91956,                0.97313,                0.88139,                0.47563,                0.40592,                0.86975,             0.00055648,             0.00055648,             0.00055648
                    227,                0.45779,                0.35437,                0.87989,                0.96322,                0.92747,                0.97066,                0.88838,                0.47826,                0.39745,                0.86768,              0.0005545,              0.0005545,              0.0005545
                    228,                0.45371,                0.35249,                0.87259,                0.96537,                0.93298,                0.97373,                0.88425,                0.46118,                0.36853,                0.86168,             0.00055252,             0.00055252,             0.00055252
                    229,                0.46636,                0.36003,                 0.8806,                0.95304,                0.91437,                0.96959,                0.87466,                0.49983,                0.41323,                0.87483,             0.00055054,             0.00055054,             0.00055054
                    230,                0.44162,                0.34471,                0.86263,                 0.9573,                0.90944,                0.96586,                0.86871,                0.46273,                0.40441,                0.85513,             0.00054856,             0.00054856,             0.00054856
                    231,                 0.4544,                0.35051,                0.87269,                0.95688,                0.91968,                0.97205,                0.88463,                0.46852,                0.36529,                0.86101,             0.00054658,             0.00054658,             0.00054658
                    232,                0.45044,                0.34977,                0.86886,                0.97093,                0.91113,                0.97538,                0.89113,                0.45755,                 0.3641,                0.85917,              0.0005446,              0.0005446,              0.0005446
                    233,                0.44864,                0.34817,                0.87161,                0.95295,                0.92217,                0.97123,                 0.8931,                0.43959,                0.38618,                0.84784,             0.00054262,             0.00054262,             0.00054262
                    234,                0.45011,                0.35156,                0.87043,                 0.9496,                0.90908,                0.95894,                0.87271,                0.44971,                0.43728,                0.85338,             0.00054064,             0.00054064,             0.00054064
                    235,                0.45082,                0.35252,                0.86767,                0.94952,                0.91139,                0.96519,                0.88208,                0.45122,                0.41377,                0.85486,             0.00053866,             0.00053866,             0.00053866
                    236,                0.44912,                0.34811,                0.87168,                 0.9649,                0.93084,                0.98199,                0.89073,                0.45703,                0.37294,                0.85804,             0.00053668,             0.00053668,             0.00053668
                    237,                0.42918,                0.33338,                0.86921,                0.98343,                0.91842,                0.97954,                0.89262,                0.45296,                0.35205,                0.85021,              0.0005347,              0.0005347,              0.0005347
                    238,                 0.4308,                0.33967,                 0.8718,                0.97946,                0.92288,                0.98036,                0.89088,                0.44853,                0.35264,                0.85112,             0.00053272,             0.00053272,             0.00053272
                    239,                0.43777,                0.34314,                0.86867,                0.93628,                0.93058,                0.97817,                0.89337,                0.46092,                0.38582,                0.85697,             0.00053074,             0.00053074,             0.00053074
                    240,                 0.4413,                0.34459,                0.86534,                0.96635,                0.89982,                0.96832,                0.88688,                0.45878,                0.41717,                0.85693,             0.00052876,             0.00052876,             0.00052876
                    241,                0.43313,                0.33863,                0.86643,                0.96022,                0.90348,                0.97154,                0.88414,                0.45742,                0.40258,                0.85522,             0.00052678,             0.00052678,             0.00052678
                    242,                0.43921,                0.34216,                0.86712,                0.95698,                0.90911,                0.97603,                 0.8882,                0.46611,                0.38152,                0.86221,              0.0005248,              0.0005248,              0.0005248
                    243,                0.44768,                0.35071,                0.87342,                0.96316,                0.90527,                0.97628,                0.88368,                0.46015,                0.40167,                0.85873,             0.00052282,             0.00052282,             0.00052282
                    244,                0.44398,                0.34251,                0.86923,                 0.9693,                0.89815,                0.97797,                0.88689,                0.46126,                0.39121,                0.85846,             0.00052084,             0.00052084,             0.00052084
                    245,                0.44333,                0.34689,                0.86932,                0.96228,                0.88883,                0.96431,                0.87742,                 0.4588,                0.39153,                0.85701,             0.00051886,             0.00051886,             0.00051886
                    246,                0.44905,                0.35587,                0.87682,                0.97538,                0.90349,                0.96932,                0.88446,                0.45118,                0.37588,                0.86125,             0.00051688,             0.00051688,             0.00051688
                    247,                0.45135,                0.35073,                0.86931,                0.98015,                0.91561,                 0.9683,                 0.8888,                0.43942,                0.35971,                0.85652,              0.0005149,              0.0005149,              0.0005149
                    248,                0.42846,                0.34068,                0.86643,                0.95782,                0.92566,                0.97245,                0.88236,                0.44049,                0.35654,                0.85485,             0.00051292,             0.00051292,             0.00051292
                    249,                0.45106,                0.34494,                0.87668,                0.95858,                0.91778,                0.96708,                0.87421,                0.46009,                0.36628,                0.85591,             0.00051094,             0.00051094,             0.00051094
                    250,                 0.4473,                 0.3428,                0.86586,                0.93347,                0.93998,                0.96946,                0.87623,                0.46406,                0.36463,                 0.8575,             0.00050896,             0.00050896,             0.00050896
                    251,                0.43917,                0.34426,                0.87038,                0.94039,                0.93778,                0.97219,                0.89034,                0.44357,                0.36676,                0.85157,             0.00050698,             0.00050698,             0.00050698
                    252,                0.43401,                0.33499,                0.85789,                0.92471,                0.92725,                0.96356,                 0.8848,                 0.4459,                0.38648,                 0.8537,               0.000505,               0.000505,               0.000505
                    253,                0.44148,                0.34395,                0.86733,                0.94023,                0.91294,                 0.9653,                0.87232,                 0.4626,                0.40292,                0.86556,             0.00050302,             0.00050302,             0.00050302
                    254,                0.44626,                0.35219,                0.87139,                0.96826,                0.90064,                   0.97,                0.87781,                0.45888,                0.39241,                0.85738,             0.00050104,             0.00050104,             0.00050104
                    255,                0.43291,                0.33387,                0.86168,                0.97538,                0.89289,                 0.9701,                0.88176,                 0.4529,                0.38679,                0.84809,             0.00049906,             0.00049906,             0.00049906
                    256,                0.43679,                0.34217,                0.86943,                0.95604,                0.91041,                0.97117,                0.88355,                  0.461,                0.39322,                0.85324,             0.00049708,             0.00049708,             0.00049708
                    257,                0.44172,                0.34047,                0.86529,                0.96991,                0.90174,                0.97075,                0.88387,                0.45868,                0.39473,                0.85261,              0.0004951,              0.0004951,              0.0004951
                    258,                0.44835,                0.34456,                0.86687,                0.96944,                 0.9094,                0.97316,                0.88966,                0.45529,                0.38844,                0.85528,             0.00049312,             0.00049312,             0.00049312
                    259,                0.44785,                0.34114,                0.87095,                0.95314,                0.90896,                0.97282,                0.88933,                0.45373,                0.39066,                0.85943,             0.00049114,             0.00049114,             0.00049114
                    260,                0.43532,                0.33752,                0.86531,                0.94624,                0.91589,                0.96899,                0.88473,                0.45685,                0.38558,                 0.8584,             0.00048916,             0.00048916,             0.00048916
                    261,                0.42439,                 0.3335,                 0.8586,                0.95491,                0.91069,                0.97087,                0.88292,                0.46359,                0.40804,                 0.8561,             0.00048718,             0.00048718,             0.00048718
                    262,                0.42962,                0.33359,                0.86175,                0.94772,                0.90834,                0.97176,                0.88108,                0.46274,                0.42279,                0.85784,              0.0004852,              0.0004852,              0.0004852
                    263,                0.42893,                0.33057,                0.86824,                0.96616,                0.90582,                0.97579,                 0.8928,                0.44865,                0.39451,                0.85553,             0.00048322,             0.00048322,             0.00048322
                    264,                0.43173,                0.33566,                0.86136,                0.97984,                0.91653,                 0.9737,                0.89447,                0.46177,                0.36698,                0.86339,             0.00048124,             0.00048124,             0.00048124
                    265,                  0.428,                0.33156,                0.86221,                0.97343,                 0.9107,                0.97871,                0.89577,                0.45164,                0.36802,                0.85639,             0.00047926,             0.00047926,             0.00047926
                    266,                 0.4408,                0.33714,                0.86808,                0.95893,                0.94374,                 0.9766,                0.89536,                0.44034,                0.37591,                0.84847,             0.00047728,             0.00047728,             0.00047728
                    267,                0.42905,                0.33233,                0.86462,                0.95442,                0.92477,                0.97275,                0.89277,                0.44536,                0.37624,                0.84768,              0.0004753,              0.0004753,              0.0004753
                    268,                0.42906,                0.34072,                0.86756,                0.96336,                0.91435,                0.96955,                0.88692,                0.46606,                0.40514,                0.85844,             0.00047332,             0.00047332,             0.00047332
                    269,                0.41861,                0.32732,                 0.8594,                0.95109,                0.92578,                0.96275,                0.88075,                0.46486,                0.41016,                0.85672,             0.00047134,             0.00047134,             0.00047134
                    270,                0.43573,                0.33763,                0.86866,                0.94868,                0.90619,                0.96369,                0.87817,                 0.4727,                0.42948,                0.85965,             0.00046936,             0.00046936,             0.00046936
                    271,                0.43315,                0.33968,                0.86087,                 0.9564,                0.89908,                0.97053,                0.88982,                0.44699,                 0.3983,                0.85203,             0.00046738,             0.00046738,             0.00046738
                    272,                0.42529,                 0.3268,                0.86559,                0.98016,                0.91392,                0.97743,                0.89695,                0.43978,                0.35282,                0.84893,              0.0004654,              0.0004654,              0.0004654
                    273,                0.42289,                 0.3324,                0.86482,                0.97236,                0.92044,                0.97265,                0.89533,                0.45378,                0.36943,                0.85801,             0.00046342,             0.00046342,             0.00046342
                    274,                0.43536,                0.33816,                0.86499,                 0.9661,                0.91105,                0.96732,                0.88929,                0.46878,                0.38915,                0.87519,             0.00046144,             0.00046144,             0.00046144
                    275,                0.42567,                0.33411,                0.86818,                0.95365,                0.91884,                0.96845,                0.88261,                0.45867,                0.42141,                0.86579,             0.00045946,             0.00045946,             0.00045946
                    276,                0.42724,                0.33677,                0.86731,                0.96557,                0.92575,                0.97124,                0.88617,                0.45739,                0.38943,                0.86636,             0.00045748,             0.00045748,             0.00045748
                    277,                0.42847,                0.33551,                 0.8673,                0.96256,                0.91206,                0.96702,                0.88292,                0.45866,                0.38602,                0.86374,              0.0004555,              0.0004555,              0.0004555
                    278,                 0.4269,                0.32694,                0.86346,                0.95108,                0.92493,                0.96506,                0.87477,                0.47158,                0.38334,                0.86557,             0.00045352,             0.00045352,             0.00045352
                    279,                0.43296,                0.33322,                0.86443,                0.94126,                0.92641,                0.96136,                0.87567,                0.46009,                0.37535,                 0.8599,             0.00045154,             0.00045154,             0.00045154
                    280,                0.42931,                0.32843,                0.86215,                0.94374,                0.93061,                0.96136,                0.88239,                0.46577,                0.38025,                0.85765,             0.00044956,             0.00044956,             0.00044956
                    281,                0.41899,                0.32045,                0.86147,                0.95748,                0.91825,                0.96841,                 0.8874,                0.45984,                0.37588,                0.85535,             0.00044758,             0.00044758,             0.00044758
                    282,                0.42869,                0.33402,                0.86984,                 0.9427,                0.93156,                0.96911,                0.89151,                0.44589,                0.36808,                0.84663,              0.0004456,              0.0004456,              0.0004456
                    283,                0.43156,                0.33803,                0.86357,                0.94524,                0.92868,                0.97206,                0.89868,                0.44001,                0.36971,                 0.8499,             0.00044362,             0.00044362,             0.00044362
                    284,                0.42146,                0.32559,                0.86348,                0.95699,                0.93675,                0.96996,                0.89361,                0.44291,                0.36382,                0.85093,             0.00044164,             0.00044164,             0.00044164
                    285,                0.41415,                0.32173,                0.85943,                0.96952,                0.92714,                0.96918,                0.89294,                0.43859,                0.36635,                 0.8515,             0.00043966,             0.00043966,             0.00043966
                    286,                0.43032,                 0.3289,                0.86781,                0.94746,                0.91985,                0.96843,                0.89319,                0.44727,                0.37645,                0.85381,             0.00043768,             0.00043768,             0.00043768
                    287,                0.42524,                0.32879,                0.86494,                0.94675,                0.92992,                0.97222,                0.89398,                0.44312,                0.37706,                0.85435,              0.0004357,              0.0004357,              0.0004357
                    288,                0.41835,                0.32789,                0.86202,                0.94398,                0.94296,                0.97542,                0.89749,                0.44686,                0.37043,                0.85483,             0.00043372,             0.00043372,             0.00043372
                    289,                0.41611,                0.32269,                0.86373,                0.95672,                0.90387,                0.97348,                0.89147,                0.44959,                0.37927,                0.85263,             0.00043174,             0.00043174,             0.00043174
                    290,                0.42526,                0.32373,                0.86077,                0.95731,                0.91651,                0.97027,                0.88863,                0.45233,                0.38183,                0.84654,             0.00042976,             0.00042976,             0.00042976
                    291,                 0.4129,                0.32157,                 0.8645,                0.95372,                0.92559,                0.97192,                0.89581,                0.44959,                0.36977,                0.84643,             0.00042778,             0.00042778,             0.00042778
                    292,                0.42209,                0.32498,                0.86735,                0.94311,                0.94526,                0.97715,                0.89454,                0.45225,                0.35187,                0.85194,              0.0004258,              0.0004258,              0.0004258
                    293,                0.41534,                0.32193,                0.86082,                0.93179,                0.96127,                0.97777,                0.89665,                0.45532,                 0.3565,                0.84894,             0.00042382,             0.00042382,             0.00042382
                    294,                 0.4227,                0.32745,                0.86234,                0.94738,                0.91968,                0.97492,                0.89459,                0.45419,                0.37267,                0.85238,             0.00042184,             0.00042184,             0.00042184
                    295,                 0.4187,                0.32371,                0.86071,                0.93129,                 0.9442,                0.97782,                0.89695,                0.45784,                0.35727,                0.86102,             0.00041986,             0.00041986,             0.00041986
                    296,                0.41005,                0.32472,                0.86287,                0.96206,                 0.9382,                0.97751,                0.89557,                0.45163,                0.36762,                0.85534,             0.00041788,             0.00041788,             0.00041788
                    297,                0.41788,                  0.324,                0.86431,                0.95992,                 0.9499,                0.97775,                  0.893,                0.44753,                0.36163,                0.84872,              0.0004159,              0.0004159,              0.0004159
                    298,                0.41611,                0.32085,                0.85741,                0.95987,                0.93073,                0.97954,                0.89245,                0.44597,                0.35471,                0.85433,             0.00041392,             0.00041392,             0.00041392
                    299,                0.42299,                0.32741,                0.86804,                0.94666,                0.93491,                0.97862,                0.89429,                0.45858,                0.36695,                0.85519,             0.00041194,             0.00041194,             0.00041194
                    300,                0.41478,                 0.3196,                0.86049,                0.95916,                 0.9105,                0.97374,                0.89434,                0.45568,                0.39073,                0.85073,             0.00040996,             0.00040996,             0.00040996
                    301,                0.41416,                0.32124,                0.85786,                0.97594,                0.89913,                 0.9735,                0.89121,                0.45445,                0.38521,                0.84997,             0.00040798,             0.00040798,             0.00040798
                    302,                0.41855,                0.32421,                0.86516,                 0.9615,                0.92437,                0.97582,                 0.8897,                0.46005,                 0.3778,                0.85594,               0.000406,               0.000406,               0.000406
                    303,                0.41159,                0.32298,                0.86027,                0.95631,                0.94209,                0.97241,                0.89014,                0.46334,                0.38825,                0.85662,             0.00040402,             0.00040402,             0.00040402
                    304,                0.41721,                0.32158,                0.86016,                  0.962,                0.92755,                0.96867,                0.89454,                0.44322,                0.39816,                0.84385,             0.00040204,             0.00040204,             0.00040204
                    305,                0.41422,                0.32282,                 0.8543,                0.97134,                0.92546,                0.97192,                0.89183,                0.43722,                0.36625,                0.84839,             0.00040006,             0.00040006,             0.00040006
                    306,                0.41724,                0.32141,                 0.8629,                0.94467,                0.93824,                0.97462,                  0.888,                0.45183,                0.36078,                0.84905,             0.00039808,             0.00039808,             0.00039808
                    307,                0.40749,                0.31906,                0.85691,                0.95059,                0.93163,                0.97362,                0.89855,                  0.439,                0.35561,                0.84363,              0.0003961,              0.0003961,              0.0003961
                    308,                0.41617,                0.32539,                0.86029,                0.98057,                 0.9158,                0.97299,                0.88874,                0.44641,                0.35649,                0.85393,             0.00039412,             0.00039412,             0.00039412
                    309,                0.40974,                0.31725,                0.85458,                0.96817,                0.91025,                0.96656,                0.88615,                0.44433,                0.38135,                0.85107,             0.00039214,             0.00039214,             0.00039214
                    310,                0.41357,                0.32139,                0.86559,                0.95821,                0.91336,                0.96842,                0.89374,                0.44105,                0.36071,                0.85077,             0.00039016,             0.00039016,             0.00039016
                    311,                0.41174,                0.32082,                0.85219,                0.95324,                0.93993,                0.97481,                0.89314,                0.43715,                0.35765,                0.84864,             0.00038818,             0.00038818,             0.00038818
                    312,                0.40136,                0.31312,                0.86133,                0.95615,                0.93644,                0.97409,                 0.8981,                0.42421,                0.34508,                0.84093,              0.0003862,              0.0003862,              0.0003862
                    313,                0.40198,                0.31215,                0.85934,                0.95382,                0.93171,                0.97457,                0.89661,                0.43398,                 0.3695,                0.84186,             0.00038422,             0.00038422,             0.00038422
                    314,                0.40739,                0.31679,                0.85672,                0.94721,                0.94472,                0.97778,                 0.9013,                0.44096,                0.36647,                0.84578,             0.00038224,             0.00038224,             0.00038224
                    315,                0.41184,                0.32198,                0.86008,                 0.9853,                0.92811,                0.97903,                0.90187,                0.44037,                0.35465,                0.84304,             0.00038026,             0.00038026,             0.00038026
                    316,                0.41692,                0.31803,                0.86033,                0.96284,                0.92588,                0.97494,                0.89198,                0.45039,                0.35354,                0.84808,             0.00037828,             0.00037828,             0.00037828
                    317,                0.41303,                 0.3191,                0.85848,                 0.9489,                0.93505,                0.97478,                0.89394,                0.44204,                 0.3541,                0.84564,              0.0003763,              0.0003763,              0.0003763
                    318,                0.40303,                0.31114,                0.85873,                0.95617,                0.93739,                0.97149,                0.89361,                0.45057,                  0.359,                 0.8569,             0.00037432,             0.00037432,             0.00037432
                    319,                0.40389,                0.31463,                0.85712,                0.96854,                0.93142,                0.97531,                0.89516,                0.44368,                0.35188,                0.85273,             0.00037234,             0.00037234,             0.00037234
                    320,                0.39989,                0.31338,                 0.8551,                0.96939,                0.92254,                0.97253,                0.89548,                0.43842,                0.34875,                0.85364,             0.00037036,             0.00037036,             0.00037036
